onset	duration	trial_type	response_time
30.819	11.2	n/a	9.701
45.218	11.2	n/a	10.033
58.417	11.2	n/a	9.571
72.816	11.2	n/a	10.12
87.215	11.2	n/a	9.791
99.214	11.2	n/a	10.081
113.626	11.2	low	10.298
125.625	11.2	n/a	9.90299999999999
138.824	11.2	low	9.75799999999998
152.023	11.2	n/a	10.222
164.023	11.2	n/a	9.93700000000001
178.421	11.2	n/a	9.773
190.421	11.2	n/a	9.66200000000001
203.619	11.2	n/a	9.83500000000001
216.818	11.2	high	10.086
258.815	11.2	n/a	9.75
272.014	11.2	n/a	9.52600000000001
286.427	11.2	n/a	n/a
298.426	11.2	n/a	9.76900000000001
312.825	11.2	n/a	10.227
326.024	11.2	n/a	9.99000000000001
338.023	11.2	n/a	9.90299999999996
350.022	11.2	n/a	9.85500000000002
364.421	11.2	n/a	9.70499999999998
378.82	11.2	high	10.047
390.819	11.2	low	10.385
404.018	11.2	n/a	9.88400000000001
416.017	11.2	n/a	9.78000000000003
430.416	11.2	n/a	9.61799999999999
443.615	11.2	low	9.44200000000001
486.825	11.2	low	9.55000000000001
500.024	11.2	n/a	9.68599999999998
514.423	11.2	n/a	9.79300000000001
528.821	11.2	high	9.596
542.02	11.2	n/a	9.83500000000004
556.419	11.2	n/a	9.46299999999997
570.818	11.2	n/a	9.86000000000001
582.817	11.2	low	9.71799999999996
597.216	11.2	n/a	9.65800000000002
609.215	11.2	n/a	9.61599999999999
622.414	11.2	n/a	9.67399999999998
634.427	11.2	n/a	9.78700000000003
647.626	11.2	n/a	9.90999999999997
659.625	11.2	n/a	9.79700000000003
671.624	11.2	n/a	9.57299999999998
