onset	duration	trial_type
30.707	2.7	high
36.707	2.7	n/a
40.307	2.7	high
45.107	2.7	low
49.907	2.7	n/a
53.506	2.7	low
57.106	2.7	low
61.906	2.7	n/a
66.706	2.7	high
72.706	2.7	low
78.706	2.7	low
82.306	2.7	low
88.306	2.7	low
94.306	2.7	low
99.106	2.7	n/a
102.706	2.7	n/a
106.306	2.7	n/a
112.306	2.7	low
115.906	2.7	n/a
119.506	2.7	low
124.305	2.7	high
130.305	2.7	n/a
135.105	2.7	low
139.905	2.7	n/a
145.905	2.7	high
150.705	2.7	low
156.705	2.7	n/a
160.305	2.7	low
165.105	2.7	low
169.905	2.7	n/a
173.505	2.7	low
179.505	2.7	low
185.505	2.7	high
189.105	2.7	low
195.104	2.7	low
198.704	2.7	n/a
233.504	2.7	low
238.304	2.7	n/a
241.904	2.7	low
247.904	2.7	n/a
252.704	2.7	n/a
256.304	2.7	low
259.903	2.7	low
264.703	2.7	n/a
268.303	2.7	low
274.303	2.7	n/a
280.303	2.7	n/a
285.103	2.7	low
291.103	2.7	low
294.703	2.7	high
298.303	2.7	n/a
304.303	2.7	low
309.103	2.7	low
313.903	2.7	high
319.903	2.7	high
323.503	2.7	high
328.303	2.7	high
333.102	2.7	low
339.102	2.7	high
342.702	2.7	low
348.702	2.7	low
354.702	2.7	low
360.702	2.7	low
365.502	2.7	n/a
370.302	2.7	low
376.302	2.7	low
381.102	2.7	low
387.102	2.7	low
391.902	2.7	n/a
395.502	2.7	n/a
399.101	2.7	n/a
402.715	2.7	n/a
436.314	2.7	low
439.914	2.7	n/a
445.914	2.7	low
451.914	2.7	low
455.514	2.7	high
461.514	2.7	low
466.314	2.7	high
471.114	2.7	low
475.914	2.7	n/a
481.914	2.7	low
485.514	2.7	n/a
489.114	2.7	low
493.913	2.7	n/a
498.713	2.7	n/a
503.513	2.7	n/a
507.113	2.7	n/a
510.713	2.7	n/a
514.313	2.7	low
520.313	2.7	low
526.313	2.7	low
531.113	2.7	high
535.913	2.7	low
541.913	2.7	low
547.913	2.7	n/a
551.513	2.7	low
555.113	2.7	low
561.112	2.7	low
564.712	2.7	n/a
570.712	2.7	low
576.712	2.7	high
581.512	2.7	high
585.112	2.7	high
591.112	2.7	n/a
595.912	2.7	low
600.712	2.7	n/a
605.512	2.7	low
